id,video_title,score
0,C语言不挂科-4小时学完C语言,0.8173333724366848
1,C语言程序设计,0.7933249519428128
2,C语言程序设计(下),0.8046903483366732
4,程序设计入门——C语言,0.8671048597466186
5,C语言程序设计精髓,0.8285082845843276
6,C语言督学训练营（进群领券券后699）,0.8222916306378579
7,C语言零基础速成，限时免费，进群答疑！,0.8983660223005848
26,C语言督学训练营（进群领券券后699）,0.5
8,C语言程序设计(上),0.8239068595481932
9,C++语言程序设计（上）,0.9113376805197755
10,C语言程序设计,0.8440179375003654
11,期末高分必备-12小时精通大学C语言课程,0.8926695360763127
12,C语言程序设计,0.8184334874708384
13,C语言程序设计,0.7393455817731497
15,C++语言程序设计（下）——从C到C++,0.8384327434034928
16,计算机二级C语言公开课（进群答疑）,0.9143163914975921
17,C语言程序设计,0.8342885818422661
18,C语言程序设计,0.8322650397949076
19,C语言程序设计,0.8062010331204299
20,C语言程序设计,0.8243508875804832
21,C++语言程序设计,0.8116725725448295
22,C语言程序设计进阶,0.8661223443161631
23,程序设计与算法（一）C语言程序设计,0.876985854579105
24,C语言程序设计,0.8194159046747931
25,C语言程序设计,0.8156462903333785
27,C语言程序设计,0.7790137030397402
28,C语言程序设计——快速入门与提高,0.8292384207507847
29,C语言程序设计,0.8796084468306942
30,C语言程序设计CAP,0.8703324333903213
31,C语言程序设计,0.869957328790437
32,C语言程序设计,0.7601818189657523
33,C语言程序设计,0.6925150844328228
34,程序设计（C语言）,0.8800186060134298
35,C语言程序设计,0.7575544357800797
83,数据库系统原理,0.8937307907387103
36,C语言程序设计,0.8261225963982881
37,零基础学C语言,0.8814993649555551
38,C语言程序设计,0.7754877553764467
39,C语言程序设计,0.7117132294088792
41,C语言程序设计(上)CAP,0.8429343504159127
42,C语言程序设计,0.5
43,C语言程序设计,0.8139175595169129
44,考前冲刺！计算机二级C语言通关秘籍（送计算机二级公共基础知识课）,0.8631991764863254
45,C语言程序设计,0.8182506441040793
46,嵌入式C语言程序设计,0.8896931282762812
47,基于游戏开发的C语言程序设计入门与实践,0.8394749868805914
48,C语言程序设计,0.7761557738717237
49,C语言程序设计,0.6444826327781078
50,C语言程序设计——快速入门与提高CAP,0.8055101931961947
51,C语言程序设计,0.7800521411436245
52,C语言程序设计进阶与实践,0.7938255667701793
53,C++语言程序设计,0.5
54,C语言程序设计,0.6689811753233162
55,C语言程序设计,0.7274615677736381
56,C语言程序设计,0.758116552623118
57,C语言学习辅导与习题课,0.8190335006638672
58,物理问题的Ｃ语言实现,0.5
59,理工生反摸鱼俱乐部,0.8686498711008607
60,Python语言程序设计,0.8971055304657874
61,数据结构,0.8657267432385841
62,零基础学Java语言,0.8963503994881117
63,c#程序设计,0.8570804381212727
64,数学建模,0.8682891876380416
65,科学计算与MATLAB语言,0.8767806818254746
66,德语语言学导论,0.8995729583092632
67,C++程序设计,0.8678732280288449
68,C程序设计基础,0.8620650748339654
69,程序设计基础（C&C++）,0.8715993218935438
70,汇编语言程序设计,0.7315009357690149
71,程序设计与算法（三）C++面向对象程序设计,0.8601999291197536
72,数据结构,0.8556280999140897
73,数据结构与算法,0.7550865963473485
74,多元统计分析及R语言建模,0.8875917713094506
75,C编程方法学,0.7517347990284576
76,程序设计与算法（二）算法基础,0.8793343187390147
77,计算机系统基础(一)：程序的表示、转换与链接,0.8716684390790574
78,高级语言程序设计,0.8323646660881677
79,高级语言程序设计,0.7591297758525943
80,单片机原理与应用,0.8898926669092402
81,法国语言文化入门,0.8917523799669836
82,数据结构与算法,0.8909434831221482
84,计算机程序设计（C++）,0.8674954334672851
85,面向对象C++程序设计,0.7979664279932261
86,大学计算机,0.8783389463553594
87,数据结构,0.837297127450541
88,数据库系统（上）：模型与语言,0.891983074592243
89,数字图像处理,0.8210467228625693
90,现代科学运算—MATLAB语言与应用,0.8517379692464689
91,计算机系统基础（二）：程序的执行和存储访问,0.8947628125786699
92,现代数字电子技术基础,0.7720223988753528
93,C#程序设计,0.674282118265943
94,C程序设计,0.7924187435038396
95,数学实验,0.838833123595483
96,数字逻辑设计及应用,0.8586134396611759
97,数据结构,0.8750840830159042
98,操作系统,0.8181116256477733
99,嵌入式系统及应用,0.8204623857672085
100,Java程序设计,0.86564618228823
101,零基础学Java语言,0.8963503994881117
102,王道零基础入门Java工程师,0.5
103,Java零基础速成，限时免费，进群答疑！,0.9700990808320323
104,Java程序设计,0.7816981680377
105,Java核心技术,0.8686319373771356
106,Java程序设计,0.9475279202057015
116,【Java直播第四期】编程小白如何拿下高薪offer,0.8996440274657942
107,Java程序设计,0.7726439623707513
108,Java程序设计,0.8764157319236264
109,Java程序设计,0.8949246581869117
110,Java Web开发基础,0.8548177669532453
111,Java应用开发基础,0.8627536535039415
112,Java核心技术(进阶),0.8963504899346403
113,Java基础,0.6808866800057034
114,Java核心技术(高阶),0.8470496051253532
115,Java语言程序设计,0.816202637492081
117,数据结构（Java版）,0.9063962344059854
118,JAVA语言程序设计,0.7441029412556595
119,Java语言程序设计,0.8900527272199561
120,Java Web应用开发,0.8389857849664396
121,Java程序设计,0.8919307798275373
120,Java Web应用开发,0.8282720204048646
121,Java程序设计,0.8919307798275373
122,JAVA程序设计,0.8101173378541429
123,零基础学Java,0.8707575415237713
124,Java程序设计,0.8168734965756722
125,Java面向对象程序设计,0.8618748998691533
126,Java程序设计,0.5862242270794712
127,Java程序设计,0.8356562020765159
128,Java Web开发技术,0.9047031150119487
129,Java程序设计,0.8447170502344189
130,Java程序设计,0.9420737714027155
131,Java项目实战,0.7102332160231893
132,基于Java的面向对象编程范式,0.8613607825994161
133,Java面向对象程序设计,0.8306634448535214
134,Java Web应用开发,0.7641870935108357
136,数据结构（Java语言描述）,0.8128046211443767
137,JAVA程序设计,0.9145320398112667
138,Java核心技术,0.7668959096922203
139,Java程序设计（一）,0.8266794158851501
140,Java Web应用程序开发,0.8698204088414967
141,Java程序设计(二),0.8257489025890784
142,Fundamental of Java Programming,0.5216407525379817
143,面向对象程序设计——Java语言,0.8816311064320297
144,Java程序设计,0.8533475307111921
145,Java程序设计,0.7081426989310853
146,面向对象程序设计（C++和Java）,0.8421825384442845
147,Java面向对象程序设计,0.7664061174935087
148,JAVA语言程序设计,0.7309993351543889
149,应用程序开发基础（Java）,0.5
151,数据结构,0.8906520456181393
152,c#程序设计,0.8570804381212727
153,大数据技术原理与应用,0.8755233777019207
154,C语言程序设计精髓,0.8285082845843276
155,云计算技术与应用,0.8880223370656988
156,软件测试与质量,0.835484405220797
157,数据结构与算法,0.8909434831221482
158,数据库系统原理,0.8937307907387103
159,软件工程,0.8554768376855415
171,C语言程序设计进阶,0.8661223443161631
172,Spark编程基础,0.8772719940958893
173,数据结构,0.8356988359662285
174,计算机程序设计基础,0.7798104877067283
175,软件测试,0.8069151323557402
176,ERP系统原理,0.5
177,软件项目管理,0.8405803596533711
178,Python 语言程序设计,0.8416476191949085
179,零基础学Python人工智能,0.8181265391206956
191,面向对象程序设计,0.6851021459369318
192,深度学习应用开发-TensorFlow实践,0.8989885094450327
193,软件开发实训—动态网站开发,0.8566404849648678
194,软件工程概论,0.8664499066885122
195,MySQL数据库技术,0.9298115918065618
196,数据结构,0.8048742488457219
197,网页制作（HTML5+CSS3）,0.7958100448065447
198,大数据中的R语言编程,0.8536180475720141
199,C语言程序设计,0.8194159046747931
200,软件测试,0.7370624928904416
201,交通数据挖掘技术（Data Mining for Transportation）,0.721459741437255
202,面向对象程序设计,0.7434248993331986
203,SQL数据库设计,0.871125158258651
204,一刻钟学会：游戏开发基础,0.8672277402922431
205,python+,0.8542693432331311
206,信息系统与数据库技术,0.8772746430167639
207,数据结构,0.8897821208677731
208,编译技术,0.79792152143136
209,JSP开发应用,0.8327839402808983
210,互动媒体设计,0.8653039197239034
211,软件构造,0.810817950330643
212,算法设计与问题求解,0.831532271328642
213,C语言程序设计,0.8799346320189603
214,移动设备程序开发,0.7834083013722177
215,软件测试技术,0.818512551987058
216,软件测试管理与实践,0.8122530859789665
217,数据库管理与应用,0.7112947442396909
218,程序设计基础,0.7987816541735281
219,移动应用开发,0.8400869429713008
220,程序设计语言基础,0.7241791556471148
221,软件测试,0.7945207311918072
222,面向对象程序设计,0.8228560835736557
223,数据结构,0.749229851320694
224,大学计算机,0.8101435318641825
225,算法分析与设计,0.8560906632758428
226,软件测试基础,0.8451908529100759
227,面向对象程序设计,0.8860881500726515
228,Android应用开发,0.8547530069210936
229,Android移动开发案例教程,0.814021800264488
230,JSP应用开发,0.8194523635566657
231,面向对象编程与设计,0.8327430585909794
232,软件质量保证与测试,0.7329563126064224
233,移动APP开发基础,0.7881799698374975
234,数据库系统原理,0.9104764724622146
235,C语言程序设计,0.7117132294088792
236,移动终端应用开发,0.8447945638316948
237,JavaEE技术与实践,0.7830485743520019
238,C++与面向对象程序设计,0.7842489478319729
239,可视化程序设计,0.8227654373868241
277,Web前端技术,0.975281750073211
276,面向对象程序设计,0.689729699585355
280,数字媒体特效,0.9006462077029226
281,Web前端设计基础,0.8270538063908143
282,Java核心技术,0.7825956690858803
283,Blockly 创意趣味编程,0.8724940380172558
284,网页设计与制作,0.8040080832261426
287,web前端开发基础,0.8335157971236964
240,网页设计与制作,0.842345207121697
241,Java Web开发基础,0.8556727495242169
242,网页制作基础及HTML,0.8380416042855962
243,网页设计与制作,0.8253966680477441
244,Web前端设计,0.6240979141688342
245,大学计算机—计算思维与网络素养,0.6989026822452007
246,Java Web应用开发,0.8399433719296217
247,B/S前端技术基础,0.799589739768658
248,新媒体编创,0.8862415997046312
249,移动应用程序开发,0.8500861197839837
250,Web信息系统应用开发,0.8661607304167213
251,Java Web应用程序开发,0.8711800426975316
252,ASP.NET动态网站设计与开发,0.8142463665182107
253,计算思维与创新创业,0.8681896433562295
254,TensorFlow 入门实操课程,0.8504518042412694
255,JavaEE技术与实践,0.793935057980925
256,前端技术开发,0.921636792855681
257,互动图形基础,0.8995684248157522
258,客户端应用程序开发,0.7957259520296873
259,数据可视化,0.8452370622025543
260,JavaScript及框架应用,0.7718976871488328
261,Python网络爬虫与信息提取,0.8840498077158834
262,Web前端开发,0.8652992122345494
263,网页设计基础,0.8582479295562773
264,Java核心技术,0.8697911573059945
265,Java核心技术(进阶),0.8989928265342045
266,Web编程技术,0.8079583809889798
267,动态几何画板Geogebra教学应用,0.9237996793633917
268,微信小程序开发从入门到实践,0.8381989590125187
269,Web GIS原理与应用,0.8586865010588371
270,Web网站开发,0.8148435077972624
271,微信小程序开发,0.8720523524642066
272,数据新闻可视化,0.881793725846457
273,HTML5网页前端设计,0.8899864217189123
274,软件开发实训—动态网站开发,0.8598826711918208
275,玩转数字媒体技术,0.9298271643129543
278,网页设计客户端技术,0.8819561370047676
279,网页设计,0.771037778337757
285,Web应用开发,0.7989821055729538
286,HTML5网页设计,0.8141057315309717
288,Python语言程序设计,0.8971180728820017
289,Python数据分析与展示,0.8832955371975575
290,Python网络爬虫与信息提取,0.8840498077158834
291,python+,0.855135527446415
292,用Python玩转数据,0.8849093293956943
293,Python编程基础,0.8915744011790341
294,30天快速上手Python数据分析,0.9169609701070726
295,Python数据分析免费公开课（进群答疑）,0.9169666143766417
296,Python程序设计,0.8538199974258796
297,Python语言基础与应用,0.9167545411203963
298,零基础轻松学Python,0.33174894570198743
299,乐学Python,0.7940857842377644
300,Python科学计算三维可视化,0.8470113917932378
301,Python 100 One by One,0.8127742757149973
302,小白学Python,0.8385081391984145
303,数据挖掘与python实践,0.8463729862685095
304,Python程序设计,0.9013112166916802
305,Python编程基础,0.7326777312552984
306,数据结构与算法Python版,0.874644032366512
307,Python游戏开发入门,0.8708838118458881
308,数据可视化—基于Python的应用,0.7614010407607602
309,Python语言程序设计,0.8013360319261958
310,Python程序设计,0.871421711045334
311,Python机器学习应用,0.8479453839981165
312,Python 开发与应用,0.981967130474743
313,实用Python程序设计,0.9211808978272876
314,Python机器学习——解“码”人工智能,0.8358653687183238
315,高级语言程序设计（Python）,0.8355224406647911
316,Python 语言程序设计,0.8425660267733897
317,Python编程基础,0.9381055586637921
318,Python程序设计,0.8852782701554461
319,Python程序设计基础,0.8171382873505559
320,Python语言程序设计,0.9570152144637027
321,Python程序设计及应用（上）,0.8343700688329652
322,Python网络爬虫程序技术,0.8798137824382184
323,Python编程基础,0.8557557339040764
324,零基础学Python语言CAP,0.8176530960456896
325,Python语言程序设计基础,0.8711199378695612
333,Python云端系统开发入门,0.8614840630545569
326,Python编程快速入门,0.9837226457185744
327,用Python学人工智能,0.9013984357947894
328,用Python学人工智能,0.9013984357947894
329,Python大数据分析,0.8804083507039616
330,Python数据爬取与可视化,0.8859533803759083
331,Python 程序设计,0.8122120712154673
332,大学计算机--Python算法实践,0.8337918277756343
334,Python语言程序设计,0.889516636568299
335,零基础学Python人工智能,0.824754175352377
336,计算机算法与程序设计(python),0.859845706250678
337,高级语言程序设计（Python）CAP,0.840308393915874
338,高级语言程序设计（Python）CAP,0.8403083939158738
339,片上系统开发与Python实践,0.6608186516251047
340,Python与机器学习初步,0.7938871775927936
341,python程序设计——从基础到应用,0.7506824091845842
342,The Fundamentals of Python Programming,0.9195472335371169
343,Python程序设计基础,0.8310239900000909
344,Python程序设计,0.8276211788832093
345,Data Processing Using Python,0.70486224319898
346,Java程序设计,0.8658629257276416
347,c#程序设计,0.8577792256714122
348,大学计算机基础,0.9074045812623698
349,计量经济学,0.8599583376113656
350,计算机图形学,0.9013386263784258
351,网络信息计量与评价,0.897245464449008
352,数据结构与算法,0.8938393607749051
353,数据库系统原理,0.8958823251143319
354,大学信息技术基础,0.8646134411207874
355,计算机专业导论,0.8875272293896916
356,神经网络与深度学习——TensorFlow实践,0.8983636173113656
357,深度学习及其应用,0.9378454716423807
359,算法设计与分析,0.8779377006880918
360,Office高级应用,0.8512594474650778
361,操作系统及Linux内核,0.5
362,大学计算机基础,0.7747867069162676
363,纺织服装专业人工智能技术导论,0.5
364,深度学习基础,0.9050837516688942
365,跟我学编程,0.8205331245495402
366,C++程序设计基础,0.8572653434843848
367,大学计算机——医学计算基础,0.8027672240450564
368,C++程序设计（面向对象进阶）,0.8587662551813207
369,Java核心技术(进阶),0.8963504899346403
370,Spark编程基础,0.8772719940958893
371,信息分析,0.8996072359628973
372,数据结构,0.8356988359662285
373,大数据思维与技术,0.9534242320476951
374,计算广告学——智能营销与计算广告,0.8820796097307291
375,电子技术实习,0.8311576566010113
376,计算机网络系统,0.7963165823056113
377,数据科学基础（Matlab）,0.804524328297599
378,智能硬件创意制作,0.5655053142754747
379,遥感数字图像处理,0.9307441255432649
380,计算机科学基础,0.8552106492501524
381,零基础做毕业设计（Web开发与创新创业思维）,0.7923593359865572
382,信息系统安全与对抗实践,0.8046138249919083
383,无人驾驶车辆,0.855307353498423
384,微信小程序开发从入门到实践,0.8364908834619504
385,计算机导论,0.8364855266625781
386,数据结构与算法实战,0.8947087744202782
387,数据科学技术与应用,0.8140463526852383
388,智能交互技术,0.7917953441177492
389,深度学习应用开发-TensorFlow实践,0.8989885094450327
390,计算思维与程序设计基础,0.8273439617972745
391,统计学,0.8899150203373393
392,会计信息系统,0.8654211877413447
393,MySQL数据库技术,0.9296626359102138
394,数据结构,0.8048742488457219
395,人工智能实践：Tensorflow笔记,0.8745079567562767
396,大学计算机,0.7887657907527095
397,财税计量方法与应用,0.85034291889627
398,探索数据的奥秘,0.9110816776684167
399,大数据中的R语言编程,0.8536180475720141
400,人工智能与信息社会,0.9035454265183466
401,应用回归分析,0.8799559797806017
402,走进数据科学,0.8445224805450406
403,商务营运数据分析,0.8325386147913163
404,信息系统与数据库技术,0.8772746430167639
405,面向对象程序设计,0.7434248993331986
406,编译技术,0.79792152143136
407,大学计算机——计算思维之路,0.8119222798253135
408,算法设计与问题求解,0.831532271328642
409,设计心理学,0.8568777614175835
410,大学计算机,0.8231684782144847
411,C语言程序设计,0.8791965021495322
412,概率论与数理统计,0.9238284667324218
413,零基础学Linux操作系统,0.8705356104224308
414,大数据计算技术,0.8607103946195901
415,软件测试管理与实践,0.8122530859789665
416,如何做创客教育,0.9239624084092544
417,软件测试基础,0.8451908529100759
418,算法分析与设计,0.8560906632758428
419,数据结构,0.749229851320694
420,中国语言文学研究导论,0.8967302075605414
421,媒体大数据挖掘与案例实战,0.8948752148048698
422,数据科学基础,0.8472124274457348
423,数据库系统原理,0.9104764724622146
424,C语言程序设计,0.7117132294088792
425,TensorFlow 入门实操课程,0.8484718505449911
426,DIY智慧小屋—带你玩转物联网,0.8527131877435249
427,大学计算机——计算思维之路CAP,0.8626562565456699
428,区块链中的密码学,0.8405039762062391
429,信息与计算思维导论,0.8782166521464027
430,大数据与金融,0.9029158722681079
431,机器视觉与边缘计算应用,0.8755911030498176
432,统计学,0.8770962995861291
433,计算化学,0.859285475043694
434,信息技术基础,0.901020541969945
435,人工智能之深度学习,0.7695547692983081
436,大数据基础与应用,0.8822722854865779
437,数据可视化,0.8319587136563023
438,计算机应用实践,0.8072329099485615
441,数字信号处理,0.7988507511105177
439,程序设计基础,0.7859881279262445
440,数据可视化,0.7969316994633052
442,DevOps导论,0.8879941999945097
443,编译原理,0.7947443606232927
444,机器人操作系统入门,0.8404150258250166
445,数据科学与应用,0.8107780175907386
446,数据结构与算法,0.8029445990240207
447,人工智能创新项目设计,0.9406367666665152
448,Blockly 创意趣味编程,0.8638313859703429
449,组件地理信息系统,0.8806192728839386
450,科技与物理,0.6505313648514439
451,软件服务工程导论,0.7528826162753164
452,CPS技术与创客实践,0.8212125198572815
453,大学计算机基础,0.8052901530358226
454,软件测试与质量保证,0.7858741528273573
455,DIY Smart House：Follow Me to Study the Internet of Things,0.869421207129488
